mode,K,tau,disturbance_dps,command_dps,l1_yaw_rate_cmd_dps,l1_yaw_rate_limit_dps,ctrl_in_yaw_rate_limit_dps,ctrl_out_yaw_rate_limit_dps,limit_transferred,delta_ff_deg,expected_delta_ff_deg,ff_uses_mode_limit,ff_scale,final_yaw_rate_dps,final_error_dps,final_error_abs_limit_dps,final_error_ratio,max_abs_yaw_rate_dps,saturation_ratio,response_time_63_s,settling_time_s,diverged,opposite_sign,pass,fail_reason
GPS_TRACKING_CLOSED,0.32,0.3,15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,19.935956224188146,-4.935956224188146,30.0,0.32906374827920976,21.640254983346182,0.0,0.15000000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.3,15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,34.975793773066044,-4.975793773066044,60.0,0.1658597924355348,35.21011250767514,0.0,0.2,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,-15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-34.93121979586379,4.93121979586379,60.0,0.16437399319545964,35.64461598196423,0.0,0.35000000000000003,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,-15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-19.926025152495274,4.926025152495274,30.0,0.3284016768330183,21.542809786457912,0.0,0.25,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,-15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,0.36935704498102784,14.630642955018972,30.0,0.9753761970012648,1.6342335612276466,0.0,nan,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,-15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,12.236874293039962,17.76312570696004,60.0,0.5921041902320013,12.236874293039962,0.0,nan,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,0.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-24.989616437330454,-5.010383562669546,60.0,0.16701278542231818,25.005507936887632,0.0,0.65,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,0.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-11.007128020534982,-3.9928719794650185,30.0,0.2661914652976679,11.007128020534982,0.0,0.8500000000000001,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,0.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,11.007128020534982,3.9928719794650185,30.0,0.2661914652976679,11.007128020534982,0.0,0.8500000000000001,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,0.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,24.989616437330454,5.010383562669546,60.0,0.16701278542231818,25.005507936887632,0.0,0.65,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-12.236874293039962,-17.76312570696004,60.0,0.5921041902320013,12.236874293039962,0.0,nan,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-0.36935704498102784,-14.630642955018972,30.0,0.9753761970012648,1.6342335612276466,0.0,nan,nan,False,False,True,
